Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,Source_Type,Exceedance_Flag
E15236,PL-03,S-03,3516.6,2025-01-16 20:45:00,,,,ug/m3,MAINT,12.9727,77.5942,Stack,OK
E15246,PL-03,S-03,3621.5,2025-01-16 21:00:00,409.6,448.7,466.1,ug/m3,OK,12.9717,77.5947,Stack,EXCEEDANCE
E15256,PL-03,S-03,3926.4,2025-01-16 21:15:00,,,,ug/m3,MAINT,12.9709,77.5955,Stack,OK
E15266,PL-03,S-03,3610.9,2025-01-16 21:30:00,156.03960396039602,71.1881188118812,99.8019801980198,ug/m3,OK,12.9721,77.5939,Stack,EXCEEDANCE
E15286,PL-03,S-03,4730.2,2025-01-16 22:00:00,69.50495049504951,110.1980198019802,110.79207920792079,ug/m3,DOWN,12.9727,77.5955,Stack,OK
E15306,PL-03,S-03,2058.0,2025-01-16 22:30:00,211.08910891089107,99.6039603960396,466.1,ug/m3,FAULT,12.9727,77.5944,Stack,EXCEEDANCE
E15316,PL-03,S-03,2403.2,2025-01-16 22:45:00,409.6,448.7,466.1,ug/m3,FAULT,12.9721,77.5956,Stack,EXCEEDANCE
E15336,PL-03,S-03,4735.9,2025-01-16 23:15:00,69.20792079207921,146.73267326732673,178.01980198019803,ug/m3,OK,12.9721,77.5951,Stack,OK
E15346,PL-03,S-03,2748.9,2025-01-16 23:30:00,409.6,448.7,466.1,ug/m3,OK,12.9718,77.5958,Stack,EXCEEDANCE
E15356,PL-03,S-03,1356.2,2025-01-16 23:45:00,,,,ug/m3,MAINT,12.9726,77.5942,Stack,OK
E15366,PL-03,S-03,4699.8,2025-01-17 00:00:00,73.36633663366337,79.60396039603961,125.74257425742574,ug/m3,OK,12.9719,77.595,Stack,OK
E15376,PL-03,S-03,4844.3,2025-01-17 00:15:00,,,,ug/m3,MAINT,12.9718,77.5947,Stack,OK
E15386,PL-03,S-03,4874.1,2025-01-17 00:30:00,,,,ug/m3,MAINT,12.9726,77.5947,Stack,OK
E15396,PL-03,S-03,1861.4,2025-01-17 00:45:00,135.54455445544554,50.99009900990099,93.46534653465346,ug/m3,OFFLINE,12.9722,77.5952,Stack,OK
E15406,PL-03,S-03,4398.8,2025-01-17 01:00:00,156.13861386138612,87.02970297029704,267.5247524752475,ug/m3,OK,12.9709,77.5944,Stack,EXCEEDANCE
E15416,PL-03,S-03,1975.8,2025-01-17 01:15:00,,,,ug/m3,MAINT,12.9719,77.5948,Stack,OK
E15426,PL-03,S-03,4289.9,2025-01-17 01:30:00,147.02970297029702,120.4950495049505,95.64356435643563,ug/m3,OFFLINE,12.9723,77.5938,Stack,OK
E15436,PL-03,S-03,4122.9,2025-01-17 01:45:00,133.36633663366337,68.11881188118812,158.9108910891089,ug/m3,DOWN,12.9712,77.5953,Stack,OK
E15446,PL-03,S-03,2009.0,2025-01-17 02:00:00,114.45544554455445,37.02970297029703,81.0891089108911,ug/m3,FAULT,12.9713,77.5947,Stack,OK
E15456,PL-03,S-03,4998.6,2025-01-17 02:15:00,,,,ug/m3,MAINT,12.9724,77.5942,Stack,OK
E15466,PL-03,S-03,2100.9,2025-01-17 02:30:00,,,,ug/m3,MAINT,12.9721,77.5939,Stack,OK
E15476,PL-03,S-03,1849.3,2025-01-17 02:45:00,409.6,448.7,466.1,ug/m3,FAULT,12.9717,77.5939,Stack,EXCEEDANCE
E15486,PL-03,S-03,1859.5,2025-01-17 03:00:00,,,,ug/m3,MAINT,12.9723,77.594,Stack,OK
E15496,PL-03,S-03,1793.2,2025-01-17 03:15:00,68.21782178217822,182.77227722772275,140.39603960396042,ug/m3,OFFLINE,12.9718,77.5958,Stack,OK
E15506,PL-03,S-03,3592.9,2025-01-17 03:30:00,,,,ug/m3,MAINT,12.9727,77.5945,Stack,OK
E15526,PL-03,S-03,2049.2,2025-01-17 04:00:00,78.11881188118812,174.25742574257427,188.5148514851485,ug/m3,OK,12.9716,77.5948,Stack,OK
E15536,PL-03,S-03,4190.3,2025-01-17 04:15:00,,,,ug/m3,MAINT,12.9709,77.594,Stack,OK
E15546,PL-03,S-03,1247.6,2025-01-17 04:30:00,181.2871287128713,76.43564356435644,168.21782178217822,ug/m3,OK,12.9721,77.5945,Stack,EXCEEDANCE
E15556,PL-03,S-03,4594.7,2025-01-17 04:45:00,97.62376237623762,97.52475247524752,47.32673267326732,ug/m3,OK,12.9727,77.5939,Stack,OK
E15576,PL-03,S-03,3440.6,2025-01-17 05:15:00,60.89108910891089,158.1188118811881,139.40594059405942,ug/m3,OFFLINE,12.9723,77.5943,Stack,OK
E15586,PL-03,S-03,1930.3,2025-01-17 05:30:00,392.39604235844365,136.83168316831683,371.4802572659159,ug/m3,OK,77.5948,12.9718,Stack,EXCEEDANCE
E15596,PL-03,S-03,1481.9,2025-01-17 05:45:00,14.851485148514852,409.50666631892636,187.02970297029702,ug/m3,FAULT,12.9724,77.5942,Stack,EXCEEDANCE
E15606,PL-03,S-03,3559.5,2025-01-17 06:00:00,,,,ug/m3,MAINT,12.971,77.5952,Stack,OK
E15616,PL-03,S-03,1882.5,2025-01-17 06:15:00,,,,ug/m3,MAINT,12.9715,77.5954,Stack,OK
E15626,PL-03,S-03,4890.0,2025-01-17 06:30:00,83.36633663366337,409.50666631892636,371.4802572659159,ug/m3,OK,12.9713,77.5938,Stack,EXCEEDANCE
E15646,PL-03,S-03,3334.9,2025-01-17 07:00:00,102.47524752475248,98.11881188118811,96.93069306930694,ug/m3,FAULT,12.9723,77.5957,Stack,OK
E15656,PL-03,S-03,1446.6,2025-01-17 07:15:00,,,,ug/m3,MAINT,12.9727,77.595,Stack,OK
E15666,PL-03,S-03,1197.9,2025-01-17 07:30:00,127.12871287128714,448.7,250.990099009901,ug/m3,FAULT,12.9712,77.595,Stack,EXCEEDANCE
E15676,PL-03,S-03,3195.5,2025-01-17 07:45:00,148.41584158415841,97.82178217821782,128.31683168316832,ug/m3,DOWN,12.9712,77.5951,Stack,OK
E15686,PL-03,S-03,1263.4,2025-01-17 08:00:00,157.22772277227725,144.15841584158414,226.23762376237624,ug/m3,FAULT,12.9721,77.594,Stack,EXCEEDANCE
E15696,PL-03,S-03,1774.5,2025-01-17 08:15:00,409.6,448.7,466.1,ug/m3,OK,12.9713,77.5939,Stack,EXCEEDANCE
E15706,PL-03,S-03,2414.3,2025-01-17 08:30:00,18.019801980198018,74.05940594059406,190.59405940594058,ug/m3,OK,12.9711,77.5943,Stack,OK
E15716,PL-03,S-03,4056.0,2025-01-17 08:45:00,,,,ug/m3,MAINT,12.9709,77.5944,Stack,OK
E15726,PL-03,S-03,1438.2,2025-01-17 09:00:00,203.26732673267327,210.1980198019802,68.9108910891089,ug/m3,OK,12.971,77.5946,Stack,EXCEEDANCE
E15736,PL-03,S-03,2829.2,2025-01-17 09:15:00,99.8019801980198,409.50666631892636,25.148514851485146,ug/m3,FAULT,12.9716,77.5943,Stack,EXCEEDANCE
E15746,PL-03,S-03,3035.6,2025-01-17 09:30:00,409.6,448.7,466.1,ug/m3,OK,12.972,77.5956,Stack,EXCEEDANCE
E15756,PL-03,S-03,4058.6,2025-01-17 09:45:00,59.00990099009901,131.2871287128713,174.95049504950495,ug/m3,OFFLINE,12.9724,77.5956,Stack,OK
E15766,PL-03,S-03,2130.5,2025-01-17 10:00:00,409.6,448.7,466.1,ug/m3,FAULT,12.9721,77.5938,Stack,EXCEEDANCE
E15776,PL-03,S-03,2234.3,2025-01-17 10:15:00,130.990099009901,106.43564356435644,127.52475247524754,ug/m3,FAULT,12.9719,77.5939,Stack,OK
E15786,PL-03,S-03,4033.0,2025-01-17 10:30:00,,,,ug/m3,MAINT,12.9726,77.5954,Stack,OK
E15796,PL-03,S-03,4381.5,2025-01-17 10:45:00,198.31683168316832,79.9009900990099,139.40594059405942,ug/m3,ERROR,12.9721,77.5946,Stack,EXCEEDANCE
E15806,PL-03,S-03,1175.1,2025-01-17 11:00:00,170.3960396039604,93.76237623762377,129.5049504950495,ug/m3,FAULT,12.9721,77.5939,Stack,EXCEEDANCE
E15816,PL-03,S-03,4531.1,2025-01-17 11:15:00,,,,ug/m3,MAINT,12.9712,77.5947,Stack,OK
E15826,PL-03,S-03,3043.5,2025-01-17 11:30:00,168.21782178217822,71.08910891089108,71.48514851485149,ug/m3,OK,12.9719,77.5942,Stack,EXCEEDANCE
E15836,PL-03,S-03,2696.5,2025-01-17 11:45:00,409.6,448.7,466.1,ug/m3,ERROR,12.9719,77.5939,Stack,EXCEEDANCE
E15846,PL-03,S-03,3128.7,2025-01-17 12:00:00,,,,ug/m3,MAINT,12.9718,77.5946,Stack,OK
E15856,PL-03,S-03,4964.6,2025-01-17 12:15:00,64.45544554455445,77.62376237623762,145.64356435643563,ug/m3,OK,12.9724,77.5946,Stack,OK
E15866,PL-03,S-03,2413.6,2025-01-17 12:30:00,392.39604235844365,145.24752475247524,128.11881188118812,ug/m3,OK,12.9719,77.594,Stack,EXCEEDANCE
E15876,PL-03,S-03,2043.7,2025-01-17 12:45:00,,,,ug/m3,MAINT,12.9719,77.595,Stack,OK
E15886,PL-03,S-03,1993.9,2025-01-17 13:00:00,111.88118811881188,171.1881188118812,132.5742574257426,ug/m3,OK,12.9721,77.5952,Stack,OK
E15896,PL-03,S-03,1003.1,2025-01-17 13:15:00,137.12871287128712,164.85148514851485,371.4802572659159,ug/m3,OK,12.9713,77.5948,Stack,OK
E15906,PL-03,S-03,2380.7,2025-01-17 13:30:00,210.99009900990097,58.613861386138616,103.66336633663367,ug/m3,FAULT,12.9723,77.5944,Stack,EXCEEDANCE
E15926,PL-03,S-03,2624.1,2025-01-17 14:00:00,392.39604235844365,123.66336633663367,215.64356435643566,ug/m3,OK,12.9725,77.5949,Stack,EXCEEDANCE
E15936,PL-03,S-03,1323.2,2025-01-17 14:15:00,177.72277227722773,409.50666631892636,466.1,ug/m3,DOWN,12.9723,77.5953,Stack,EXCEEDANCE
E15946,PL-03,S-03,2399.7,2025-01-17 14:30:00,98.01980198019803,14.851485148514852,371.4802572659159,ug/m3,FAULT,12.9722,77.5949,Stack,OK
E15956,PL-03,S-03,2507.2,2025-01-17 14:45:00,392.39604235844365,74.15841584158416,42.57425742574257,ug/m3,FAULT,12.9725,77.5957,Stack,EXCEEDANCE
E15966,PL-03,S-03,2552.2,2025-01-17 15:00:00,,,,ug/m3,MAINT,12.9712,77.5949,Stack,OK
E15976,PL-03,S-03,3055.0,2025-01-17 15:15:00,72.57425742574257,274.25742574257424,114.15841584158416,ug/m3,FAULT,12.9723,77.5948,Stack,EXCEEDANCE
E15986,PL-03,S-03,2285.5,2025-01-17 15:30:00,,,,ug/m3,MAINT,12.9723,77.5943,Stack,OK
E15996,PL-03,S-03,3417.2,2025-01-17 15:45:00,69.20792079207921,137.42574257425744,201.2871287128713,ug/m3,OK,12.9725,77.5945,Stack,OK
E16006,PL-03,S-03,2672.6,2025-01-17 16:00:00,,,,ug/m3,MAINT,12.9715,77.5956,Stack,OK
E16016,PL-03,S-03,4227.5,2025-01-17 16:15:00,106.83168316831684,156.63366336633663,159.8019801980198,ug/m3,FAULT,12.9726,77.5953,Stack,OK
E16036,PL-03,S-03,3826.0,2025-01-17 16:45:00,129.9009900990099,409.50666631892636,99.1089108910891,ug/m3,FAULT,12.9728,77.5953,Stack,EXCEEDANCE
E16046,PL-03,S-03,4514.8,2025-01-17 17:00:00,392.39604235844365,106.13861386138613,151.3861386138614,ug/m3,OK,12.9711,77.595,Stack,EXCEEDANCE
E16056,PL-03,S-03,4953.9,2025-01-17 17:15:00,,,,ug/m3,MAINT,12.9724,77.5945,Stack,OK
E16066,PL-03,S-03,3987.7,2025-01-17 17:30:00,,,,ug/m3,MAINT,12.9713,77.5957,Stack,OK
E16076,PL-03,S-03,4340.0,2025-01-17 17:45:00,137.32673267326732,49.504950495049506,136.43564356435644,ug/m3,OFFLINE,12.9726,77.5946,Stack,OK
E16086,PL-03,S-03,2506.4,2025-01-17 18:00:00,84.95049504950495,155.54455445544554,175.24752475247524,ug/m3,FAULT,12.9708,77.5949,Stack,OK
E16096,PL-03,S-03,2690.8,2025-01-17 18:15:00,,,,ug/m3,MAINT,12.9719,77.5953,Stack,OK
E16106,PL-03,S-03,2040.6,2025-01-17 18:30:00,129.6039603960396,448.7,31.584158415841582,ug/m3,ERROR,12.9713,77.5956,Stack,EXCEEDANCE
E16116,PL-03,S-03,2960.9,2025-01-17 18:45:00,409.6,130.1980198019802,130.79207920792078,ug/m3,FAULT,12.9725,77.5951,Stack,EXCEEDANCE
E16136,PL-03,S-03,1052.7,2025-01-17 19:15:00,125.94059405940594,62.87128712871287,371.4802572659159,ug/m3,FAULT,12.9722,77.5942,Stack,OK
E16146,PL-03,S-03,4401.6,2025-01-17 19:30:00,409.6,14.851485148514852,91.98019801980199,ug/m3,FAULT,12.9724,77.5944,Stack,EXCEEDANCE
E16156,PL-03,S-03,4253.3,2025-01-17 19:45:00,,,,ug/m3,MAINT,12.9724,77.595,Stack,OK
E16166,PL-03,S-03,3680.7,2025-01-17 20:00:00,409.6,448.7,466.1,ug/m3,FAULT,12.9709,77.5945,Stack,EXCEEDANCE
E16176,PL-03,S-03,4759.7,2025-01-17 20:15:00,,,,ug/m3,MAINT,12.9727,77.5953,Stack,OK
E16186,PL-03,S-03,4274.8,2025-01-17 20:30:00,186.43564356435644,45.24752475247525,237.62376237623764,ug/m3,OK,12.9716,77.5947,Stack,EXCEEDANCE
E16196,PL-03,S-03,3144.4,2025-01-17 20:45:00,80.6930693069307,409.50666631892636,371.4802572659159,ug/m3,FAULT,12.9713,77.5958,Stack,EXCEEDANCE
E16206,PL-03,S-03,4272.4,2025-01-17 21:00:00,,,,ug/m3,MAINT,12.9711,77.5946,Stack,OK
E16216,PL-03,S-03,4129.5,2025-01-17 21:15:00,50.1980198019802,152.07920792079207,127.72277227722772,ug/m3,FAULT,12.9725,77.595,Stack,OK
E16226,PL-03,S-03,3996.4,2025-01-17 21:30:00,193.66336633663366,226.83168316831683,185.34653465346534,ug/m3,FAULT,12.9725,77.5942,Stack,EXCEEDANCE
E16236,PL-03,S-03,4972.9,2025-01-17 21:45:00,232.37623762376236,172.5742574257426,466.1,ug/m3,FAULT,12.972,77.5944,Stack,EXCEEDANCE
E16246,PL-03,S-03,4561.6,2025-01-17 22:00:00,191.4851485148515,149.70297029702968,29.504950495049506,ug/m3,OK,12.9714,77.5948,Stack,EXCEEDANCE
E16256,PL-03,S-03,3173.4,2025-01-17 22:15:00,,,,ug/m3,MAINT,12.9717,77.5957,Stack,OK
E16266,PL-03,S-03,4620.9,2025-01-17 22:30:00,98.71287128712872,134.95049504950495,139.1089108910891,ug/m3,OK,12.9708,77.594,Stack,OK
E16276,PL-03,S-03,1962.9,2025-01-17 22:45:00,210.6930693069307,159.7029702970297,114.85148514851485,ug/m3,OK,12.9709,77.5942,Stack,EXCEEDANCE
E16286,PL-03,S-03,4710.4,2025-01-17 23:00:00,171.48514851485146,180.1980198019802,70.39603960396039,ug/m3,OK,12.971,77.5947,Stack,EXCEEDANCE
E16296,PL-03,S-03,4438.5,2025-01-17 23:15:00,150.1980198019802,448.7,85.34653465346535,ug/m3,FAULT,12.9718,77.5954,Stack,EXCEEDANCE
E16306,PL-03,S-03,3958.5,2025-01-17 23:30:00,79.10891089108911,241.58415841584159,166.13861386138615,ug/m3,DOWN,12.9727,77.5949,Stack,EXCEEDANCE
E16316,PL-03,S-03,2514.0,2025-01-17 23:45:00,170.2970297029703,88.31683168316832,94.25742574257426,ug/m3,FAULT,12.9715,77.5951,Stack,EXCEEDANCE
E16326,PL-03,S-03,4773.0,2025-01-18 00:00:00,,,,ug/m3,MAINT,12.9718,77.5942,Stack,OK
E16336,PL-03,S-03,1745.0,2025-01-18 00:15:00,141.58415841584159,409.50666631892636,371.4802572659159,ug/m3,FAULT,12.9721,77.595,Stack,EXCEEDANCE
E16346,PL-03,S-03,1027.0,2025-01-18 00:30:00,114.85148514851485,84.45544554455445,371.4802572659159,ug/m3,OK,12.9726,77.5941,Stack,OK
E16356,PL-03,S-03,3165.1,2025-01-18 00:45:00,,,,ug/m3,MAINT,12.9726,77.5948,Stack,OK
E16366,PL-03,S-03,3864.4,2025-01-18 01:00:00,164.25742574257427,213.96039603960395,183.96039603960398,ug/m3,OK,12.971,77.5939,Stack,EXCEEDANCE
E16376,PL-03,S-03,1508.2,2025-01-18 01:15:00,49.504950495049506,145.34653465346537,136.63366336633663,ug/m3,OK,12.9722,77.5944,Stack,OK
E16386,PL-03,S-03,3675.9,2025-01-18 01:30:00,409.6,448.7,466.1,ug/m3,OK,12.9723,77.5939,Stack,EXCEEDANCE
E16396,PL-03,S-03,3913.2,2025-01-18 01:45:00,115.44554455445544,190.1980198019802,68.51485148514851,ug/m3,ERROR,12.9726,77.5944,Stack,OK
E16406,PL-03,S-03,4412.8,2025-01-18 02:00:00,,,,ug/m3,MAINT,12.9716,77.5947,Stack,OK
E16416,PL-03,S-03,1974.4,2025-01-18 02:15:00,409.6,448.7,466.1,ug/m3,FAULT,12.972,77.5951,Stack,EXCEEDANCE
E16426,PL-03,S-03,1726.5,2025-01-18 02:30:00,14.851485148514852,81.88118811881188,121.88118811881188,ug/m3,FAULT,12.9725,77.5956,Stack,OK
E16436,PL-03,S-03,2980.5,2025-01-18 02:45:00,409.6,23.66336633663366,371.4802572659159,ug/m3,FAULT,12.9713,77.5945,Stack,EXCEEDANCE
E16446,PL-03,S-03,2384.0,2025-01-18 03:00:00,182.37623762376236,140.69306930693068,49.603960396039604,ug/m3,FAULT,12.9726,77.5957,Stack,EXCEEDANCE
E16466,PL-03,S-03,1250.7,2025-01-18 03:30:00,112.97029702970296,127.72277227722772,147.92079207920793,ug/m3,OK,12.972,77.5954,Stack,OK
E16476,PL-03,S-03,1037.4,2025-01-18 03:45:00,,,,ug/m3,MAINT,12.971,77.5951,Stack,OK
E16486,PL-03,S-03,2373.4,2025-01-18 04:00:00,70.19801980198021,174.45544554455444,70.79207920792079,ug/m3,FAULT,12.9711,77.5949,Stack,OK
E16496,PL-03,S-03,1879.3,2025-01-18 04:15:00,,,,ug/m3,MAINT,12.9709,77.5941,Stack,OK
E16506,PL-03,S-03,4878.6,2025-01-18 04:30:00,392.39604235844365,166.23762376237624,111.38613861386139,ug/m3,OK,12.972,77.5945,Stack,EXCEEDANCE
E16516,PL-03,S-03,2278.9,2025-01-18 04:45:00,116.13861386138613,14.851485148514852,198.01980198019803,ug/m3,OK,12.9723,77.5952,Stack,OK
E16536,PL-03,S-03,3234.1,2025-01-18 05:15:00,392.39604235844365,409.50666631892636,14.851485148514852,ug/m3,FAULT,12.9708,77.594,Stack,EXCEEDANCE
E16546,PL-03,S-03,1121.3,2025-01-18 05:30:00,54.15841584158416,166.13861386138615,371.4802572659159,ug/m3,OK,12.9714,77.5944,Stack,OK
E16556,PL-03,S-03,1864.3,2025-01-18 05:45:00,409.6,448.7,466.1,ug/m3,OK,12.972,77.5944,Stack,EXCEEDANCE
E16566,PL-03,S-03,1187.0,2025-01-18 06:00:00,80.49504950495049,409.50666631892636,371.4802572659159,ug/m3,FAULT,12.9708,77.5953,Stack,EXCEEDANCE
E16576,PL-03,S-03,2069.2,2025-01-18 06:15:00,14.851485148514852,118.51485148514851,466.1,ug/m3,ERROR,12.9713,77.5942,Stack,EXCEEDANCE
E16586,PL-03,S-03,1553.1,2025-01-18 06:30:00,96.53465346534654,448.7,371.4802572659159,ug/m3,FAULT,12.9709,77.5952,Stack,EXCEEDANCE
E16596,PL-03,S-03,2535.0,2025-01-18 06:45:00,392.39604235844365,75.54455445544554,101.58415841584157,ug/m3,ERROR,12.9716,77.5939,Stack,EXCEEDANCE
E16606,PL-03,S-03,1576.8,2025-01-18 07:00:00,130.0,113.76237623762377,466.1,ug/m3,OK,12.972,77.5941,Stack,EXCEEDANCE
E16616,PL-03,S-03,4120.8,2025-01-18 07:15:00,,,,ug/m3,MAINT,12.9713,77.5956,Stack,OK
E16626,PL-03,S-03,2132.7,2025-01-18 07:30:00,112.97029702970296,139.6039603960396,42.57425742574257,ug/m3,OK,12.9714,77.5947,Stack,OK
E16636,PL-03,S-03,4567.1,2025-01-18 07:45:00,163.06930693069305,123.56435643564356,183.46534653465346,ug/m3,OK,12.9715,77.5939,Stack,EXCEEDANCE
E16656,PL-03,S-03,2613.0,2025-01-18 08:15:00,221.78217821782178,448.7,205.14851485148515,ug/m3,OK,12.971,77.5947,Stack,EXCEEDANCE
E16666,PL-03,S-03,1696.4,2025-01-18 08:30:00,256.63366336633663,101.38613861386139,17.92079207920792,ug/m3,OK,12.9718,77.594,Stack,EXCEEDANCE
E16676,PL-03,S-03,3464.1,2025-01-18 08:45:00,409.6,448.7,466.1,ug/m3,OK,12.9725,77.5941,Stack,EXCEEDANCE
E16686,PL-03,S-03,4906.5,2025-01-18 09:00:00,409.6,129.6039603960396,50.5940594059406,ug/m3,OFFLINE,12.9723,77.5939,Stack,EXCEEDANCE
E16706,PL-03,S-03,3459.3,2025-01-18 09:30:00,37.42574257425742,245.24752475247524,103.86138613861387,ug/m3,OK,12.9727,77.5956,Stack,EXCEEDANCE
E16716,PL-03,S-03,1664.2,2025-01-18 09:45:00,,,,ug/m3,MAINT,12.9724,77.5957,Stack,OK
E16726,PL-03,S-03,1291.2,2025-01-18 10:00:00,45.84158415841584,106.13861386138613,371.4802572659159,ug/m3,FAULT,12.971,77.5955,Stack,OK
E16736,PL-03,S-03,3674.1,2025-01-18 10:15:00,,,,ug/m3,MAINT,12.971,77.5938,Stack,OK
E16756,PL-03,S-03,1261.9,2025-01-18 10:45:00,,,,ug/m3,MAINT,12.9727,77.5947,Stack,OK
E16766,PL-03,S-03,3466.6,2025-01-18 11:00:00,166.63366336633663,184.25742574257424,110.5940594059406,ug/m3,ERROR,12.9724,77.5946,Stack,EXCEEDANCE
E16776,PL-03,S-03,1302.7,2025-01-18 11:15:00,409.6,448.7,466.1,ug/m3,FAULT,12.9724,77.5944,Stack,EXCEEDANCE
E16786,PL-03,S-03,4048.7,2025-01-18 11:30:00,34.75247524752476,202.97029702970298,371.4802572659159,ug/m3,OK,12.9714,77.5939,Stack,EXCEEDANCE
E16796,PL-03,S-03,1593.4,2025-01-18 11:45:00,130.89108910891088,131.1881188118812,179.00990099009903,ug/m3,OK,12.9711,77.5943,Stack,OK
E16806,PL-03,S-03,3234.3,2025-01-18 12:00:00,120.6930693069307,409.50666631892636,114.95049504950494,ug/m3,OK,12.9717,77.594,Stack,EXCEEDANCE
E16816,PL-03,S-03,2060.1,2025-01-18 12:15:00,225.94059405940592,353.86138613861385,371.4802572659159,ug/m3,OK,12.9718,77.11921552949981,Stack,EXCEEDANCE
E16826,PL-03,S-03,4482.8,2025-01-18 12:30:00,30.198019801980198,107.02970297029702,117.92079207920791,ug/m3,FAULT,12.9721,77.5943,Stack,OK
E16836,PL-03,S-03,1370.1,2025-01-18 12:45:00,,,,ug/m3,MAINT,12.9712,77.5947,Stack,OK
E16846,PL-03,S-03,1497.3,2025-01-18 13:00:00,124.05940594059406,448.7,187.12871287128712,ug/m3,FAULT,12.9717,77.5946,Stack,EXCEEDANCE
E16856,PL-03,S-03,1922.3,2025-01-18 13:15:00,115.04950495049505,409.50666631892636,182.97029702970298,ug/m3,OK,12.9711,77.5949,Stack,EXCEEDANCE
E16876,PL-03,S-03,2761.7,2025-01-18 13:45:00,200.8910891089109,127.02970297029704,60.5940594059406,ug/m3,OK,12.972,77.5957,Stack,EXCEEDANCE
E16886,PL-03,S-03,1172.0,2025-01-18 14:00:00,,,,ug/m3,MAINT,12.9712,77.5951,Stack,OK
E16896,PL-03,S-03,4624.9,2025-01-18 14:15:00,,,,ug/m3,MAINT,12.9715,77.5954,Stack,OK
E16906,PL-03,S-03,2008.8,2025-01-18 14:30:00,,,,ug/m3,MAINT,12.9727,77.5953,Stack,OK
E16916,PL-03,S-03,2855.7,2025-01-18 14:45:00,,,,ug/m3,MAINT,12.9715,77.5943,Stack,OK
E16926,PL-03,S-03,3374.5,2025-01-18 15:00:00,,,,ug/m3,MAINT,12.9728,77.5954,Stack,OK
E16936,PL-03,S-03,4695.2,2025-01-18 15:15:00,153.46534653465346,173.76237623762376,14.851485148514852,ug/m3,FAULT,12.9723,77.5948,Stack,EXCEEDANCE
E16946,PL-03,S-03,3010.6,2025-01-18 15:30:00,88.11881188118812,194.05940594059405,148.41584158415841,ug/m3,OK,12.9716,77.5951,Stack,OK
E16956,PL-03,S-03,3007.0,2025-01-18 15:45:00,214.25742574257427,83.36633663366337,130.0,ug/m3,OFFLINE,12.9719,77.5951,Stack,EXCEEDANCE
E16966,PL-03,S-03,1704.1,2025-01-18 16:00:00,,,,ug/m3,MAINT,12.9712,77.5941,Stack,OK
E16976,PL-03,S-03,4833.2,2025-01-18 16:15:00,96.53465346534654,142.77227722772275,178.9108910891089,ug/m3,OK,12.9723,77.5958,Stack,OK
E16986,PL-03,S-03,1525.7,2025-01-18 16:30:00,52.07920792079208,237.92079207920793,47.62376237623762,ug/m3,OK,12.9722,77.5941,Stack,EXCEEDANCE
E16996,PL-03,S-03,2451.6,2025-01-18 16:45:00,,,,ug/m3,MAINT,12.9715,77.5942,Stack,OK
E17006,PL-03,S-03,4513.2,2025-01-18 17:00:00,409.6,409.50666631892636,119.00990099009901,ug/m3,OK,12.9724,77.5951,Stack,EXCEEDANCE
E17016,PL-03,S-03,3972.3,2025-01-18 17:15:00,103.56435643564356,160.3960396039604,138.6138613861386,ug/m3,OK,12.9724,77.594,Stack,OK
E17026,PL-03,S-03,4295.2,2025-01-18 17:30:00,105.44554455445544,118.71287128712872,466.1,ug/m3,DOWN,12.972,77.5945,Stack,EXCEEDANCE
E17036,PL-03,S-03,2284.8,2025-01-18 17:45:00,,,,ug/m3,MAINT,12.9726,77.5951,Stack,OK
E17046,PL-03,S-03,4825.3,2025-01-18 18:00:00,188.31683168316832,409.50666631892636,94.35643564356435,ug/m3,FAULT,12.9714,77.5957,Stack,EXCEEDANCE
E17056,PL-03,S-03,1615.8,2025-01-18 18:15:00,,,,ug/m3,MAINT,12.9714,77.5948,Stack,OK
E17066,PL-03,S-03,2288.0,2025-01-18 18:30:00,35.04950495049505,180.0990099009901,93.96039603960396,ug/m3,OK,12.9711,77.5951,Stack,OK
E17076,PL-03,S-03,1767.2,2025-01-18 18:45:00,44.65346534653465,144.65346534653466,14.851485148514852,ug/m3,DOWN,12.9726,77.5943,Stack,OK
E17086,PL-03,S-03,3962.8,2025-01-18 19:00:00,125.94059405940594,448.7,244.15841584158414,ug/m3,FAULT,12.9722,77.594,Stack,EXCEEDANCE
E17096,PL-03,S-03,3651.5,2025-01-18 19:15:00,130.49504950495052,24.653465346534652,172.27722772277227,ug/m3,OK,12.9711,77.5943,Stack,OK
E17106,PL-03,S-03,2240.2,2025-01-18 19:30:00,43.56435643564357,223.06930693069307,55.445544554455445,ug/m3,FAULT,12.9725,77.5944,Stack,EXCEEDANCE
E17116,PL-03,S-03,4160.4,2025-01-18 19:45:00,85.64356435643565,102.37623762376238,161.58415841584159,ug/m3,OK,12.9727,77.5954,Stack,OK
E17126,PL-03,S-03,4110.8,2025-01-18 20:00:00,167.92079207920793,99.8019801980198,371.4802572659159,ug/m3,OK,12.9711,77.5941,Stack,EXCEEDANCE
E17136,PL-03,S-03,1915.8,2025-01-18 20:15:00,,,,ug/m3,MAINT,12.9723,77.5944,Stack,OK
E17146,PL-03,S-03,1368.4,2025-01-18 20:30:00,,,,ug/m3,MAINT,12.9725,77.5956,Stack,OK
E17156,PL-03,S-03,2267.8,2025-01-18 20:45:00,91.88118811881188,136.73267326732673,132.5742574257426,ug/m3,FAULT,12.9719,77.5945,Stack,OK
