Rule,Step,Record_ID,Column,Old,New
R10,,E06216,PM2.5,187.52475247524754,
R10,,E06216,SO2,177.9207920792079,
R10,,E06216,NOx,129.8019801980198,
R10,,E06236,PM2.5,176.53465346534654,
R10,,E06236,SO2,99.5049504950495,
R10,,E06236,NOx,117.12871287128712,
R10,,E06256,PM2.5,62.277227722772274,
R10,,E06256,SO2,409.50666631892636,
R10,,E06256,NOx,371.4802572659159,
R10,,E06286,PM2.5,86.93069306930693,
R10,,E06286,SO2,120.99009900990099,
R10,,E06286,NOx,7700.0,
R10,,E06316,PM2.5,113.86138613861387,
R10,,E06316,SO2,162.57425742574256,
R10,,E06316,NOx,142.67326732673266,
R10,,E06336,PM2.5,160.3960396039604,
R10,,E06336,SO2,81.0891089108911,
R10,,E06336,NOx,130.990099009901,
R10,,E06376,PM2.5,66.93069306930693,
R10,,E06376,SO2,208.9108910891089,
R10,,E06376,NOx,165.84158415841583,
R10,,E06416,PM2.5,132.67326732673268,
R10,,E06416,SO2,47.524752475247524,
R10,,E06416,NOx,39.20792079207921,
R10,,E06456,PM2.5,143.56435643564356,
R10,,E06456,SO2,66.13861386138613,
R10,,E06456,NOx,65.54455445544555,
R10,,E06476,PM2.5,80.99009900990099,
R10,,E06476,SO2,101.68316831683168,
R10,,E06476,NOx,132.67326732673268,
R10,,E06506,PM2.5,139.80198019801978,
R10,,E06506,SO2,65.84158415841584,
R10,,E06506,NOx,180.69306930693068,
R10,,E06516,PM2.5,197.92079207920793,
R10,,E06516,SO2,179.7029702970297,
R10,,E06516,NOx,162.47524752475246,
R10,,E06536,PM2.5,112.47524752475248,
R10,,E06536,SO2,84.35643564356435,
R10,,E06536,NOx,20.297029702970296,
R10,,E06546,PM2.5,143.56435643564356,
R10,,E06546,SO2,193.66336633663366,
R10,,E06546,NOx,191.3861386138614,
R10,,E06596,PM2.5,112.97029702970296,
R10,,E06596,SO2,140.4950495049505,
R10,,E06596,NOx,144.15841584158414,
R10,,E06686,PM2.5,25.148514851485146,
R10,,E06686,SO2,212.1782178217822,
R10,,E06686,NOx,59.40594059405941,
R10,,E06706,PM2.5,157.6237623762376,
R10,,E06706,SO2,409.50666631892636,
R10,,E06706,NOx,41.98019801980198,
R10,,E06726,PM2.5,182.37623762376236,
R10,,E06726,SO2,128.01980198019803,
R10,,E06726,NOx,228.5148514851485,
R10,,E06746,PM2.5,36.73267326732673,
R10,,E06746,SO2,145.84158415841586,
R10,,E06746,NOx,118.11881188118811,
R10,,E06756,PM2.5,237.42574257425744,
R10,,E06756,SO2,131.980198019802,
R10,,E06756,NOx,371.4802572659159,
R10,,E06776,PM2.5,116.03960396039604,
R10,,E06776,SO2,117.52475247524752,
R10,,E06776,NOx,153.56435643564356,
R10,,E06786,PM2.5,128.7128712871287,
R10,,E06786,SO2,409.50666631892636,
R10,,E06786,NOx,140.2970297029703,
R10,,E06796,PM2.5,67.42574257425741,
R10,,E06796,SO2,100.99009900990099,
R10,,E06796,NOx,140.59405940594058,
R10,,E06866,PM2.5,209.60396039603958,
R10,,E06866,SO2,171.48514851485146,
R10,,E06866,NOx,155.04950495049505,
R10,,E06916,PM2.5,172.97029702970295,
R10,,E06916,SO2,25.544554455445546,
R10,,E06916,NOx,65.14851485148515,
R10,,E07036,PM2.5,127.52475247524754,
R10,,E07036,SO2,103.76237623762376,
R10,,E07036,NOx,153.56435643564356,
R10,,E07046,PM2.5,39.009900990099005,
R10,,E07046,SO2,95.14851485148515,
R10,,E07046,NOx,232.4752475247525,
R10,,E07076,PM2.5,122.57425742574257,
R10,,E07076,SO2,409.50666631892636,
R10,,E07076,NOx,66.63366336633663,
R10,,E07116,PM2.5,59.306930693069305,
R10,,E07116,SO2,153.56435643564356,
R10,,E07116,NOx,135.84158415841583,
R10,,E07126,PM2.5,87.32673267326733,
R10,,E07126,SO2,92.17821782178217,
R10,,E07126,NOx,50.396039603960396,
R10,,E07146,PM2.5,392.39604235844365,
R10,,E07146,SO2,165.44554455445544,
R10,,E07146,NOx,99.6039603960396,
R10,,E07156,PM2.5,48.31683168316832,
R10,,E07156,SO2,207.5247524752475,
R10,,E07156,NOx,371.4802572659159,
R10,,E07196,PM2.5,223.06930693069307,
R10,,E07196,SO2,409.50666631892636,
R10,,E07196,NOx,85.44554455445544,
R10,,E07206,PM2.5,168.5148514851485,
R10,,E07206,SO2,229.2079207920792,
R10,,E07206,NOx,182.37623762376236,
R10,,E07286,PM2.5,102.37623762376238,
R10,,E07286,SO2,163.36633663366337,
R10,,E07286,NOx,25.148514851485146,
R10,,E07336,PM2.5,42.67326732673268,
R10,,E07336,SO2,182.87128712871285,
R10,,E07336,NOx,130.3960396039604,
R10,,E07356,PM2.5,7700.0,
R10,,E07356,SO2,113.06930693069307,
R10,,E07356,NOx,238.91089108910893,
R10,,E07436,PM2.5,149.40594059405942,
R10,,E07436,SO2,20.792079207920793,
R10,,E07436,NOx,371.4802572659159,
R10,,E07446,PM2.5,176.83168316831683,
R10,,E07446,SO2,409.50666631892636,
R10,,E07446,NOx,89.00990099009901,
R10,,E07476,PM2.5,126.83168316831683,
R10,,E07476,SO2,174.95049504950495,
R10,,E07476,NOx,198.9108910891089,
R10,,E07486,PM2.5,183.86138613861385,
R10,,E07486,SO2,60.495049504950494,
R10,,E07486,NOx,51.28712871287129,
R10,,E07496,PM2.5,128.6138613861386,
R10,,E07496,SO2,409.50666631892636,
R10,,E07496,NOx,173.76237623762376,
R10,,E07516,PM2.5,123.76237623762376,
R10,,E07516,SO2,82.87128712871288,
R10,,E07516,NOx,91.58415841584159,
R10,,E07536,PM2.5,140.39603960396042,
R10,,E07536,SO2,35.54455445544554,
R10,,E07536,NOx,240.1980198019802,
R10,,E07566,PM2.5,392.39604235844365,
R10,,E07566,SO2,409.50666631892636,
R10,,E07566,NOx,70.39603960396039,
R10,,E07596,PM2.5,78.11881188118812,
R10,,E07596,SO2,14.851485148514852,
R10,,E07596,NOx,371.4802572659159,
R10,,E07606,PM2.5,83.26732673267325,
R10,,E07606,SO2,103.86138613861387,
R10,,E07606,NOx,105.74257425742574,
R10,,E07656,PM2.5,66.93069306930693,
R10,,E07656,SO2,97.52475247524752,
R10,,E07656,NOx,14.851485148514852,
R10,,E07766,PM2.5,392.39604235844365,
R10,,E07766,SO2,87.72277227722772,
R10,,E07766,NOx,94.75247524752476,
R10,,E07786,PM2.5,162.07920792079207,
R10,,E07786,SO2,131.4851485148515,
R10,,E07786,NOx,111.58415841584159,
R10,,E07806,PM2.5,127.42574257425741,
R10,,E07806,SO2,6435.6435643564355,
R10,,E07806,NOx,105.14851485148515,
R10,,E07856,PM2.5,80.6930693069307,
R10,,E07856,SO2,127.72277227722772,
R10,,E07856,NOx,175.54455445544556,
R10,,E07876,PM2.5,203.96039603960395,
R10,,E07876,SO2,168.31683168316832,
R10,,E07876,NOx,132.67326732673268,
R10,,E07886,PM2.5,144.95049504950495,
R10,,E07886,SO2,46.633663366336634,
R10,,E07886,NOx,89.20792079207921,
R10,,E07916,PM2.5,83.16831683168317,
R10,,E07916,SO2,409.50666631892636,
R10,,E07916,NOx,227.72277227722773,
R10,,E07986,PM2.5,137.52475247524754,
R10,,E07986,SO2,240.0,
R10,,E07986,NOx,130.2970297029703,
R10,,E08116,PM2.5,29.207920792079207,
R10,,E08116,SO2,141.0891089108911,
R10,,E08116,NOx,248.81188118811883,
R10,,E08186,PM2.5,196.63366336633663,
R10,,E08186,SO2,155.04950495049505,
R10,,E08186,NOx,193.46534653465346,
R10,,E08236,PM2.5,39.7029702970297,
R10,,E08236,SO2,154.35643564356437,
R10,,E08236,NOx,57.92079207920792,
R10,,E08246,PM2.5,213.06930693069305,
R10,,E08246,SO2,214.85148514851485,
R10,,E08246,NOx,145.34653465346537,
R10,,E08276,PM2.5,131.68316831683168,
R10,,E08276,SO2,68.11881188118812,
R10,,E08276,NOx,182.77227722772275,
R10,,E08306,PM2.5,118.41584158415841,
R10,,E08306,SO2,409.50666631892636,
R10,,E08306,NOx,371.4802572659159,
R10,,E08316,PM2.5,72.07920792079207,
R10,,E08316,SO2,27.326732673267326,
R10,,E08316,NOx,9900.0,
R10,,E08376,PM2.5,88.7128712871287,
R10,,E08376,SO2,57.92079207920792,
R10,,E08376,NOx,96.23762376237624,
R10,,E08386,PM2.5,94.85148514851485,
R10,,E08386,SO2,173.86138613861385,
R10,,E08386,NOx,371.4802572659159,
R10,,E08426,PM2.5,392.39604235844365,
R10,,E08426,SO2,175.84158415841583,
R10,,E08426,NOx,40.79207920792079,
R10,,E08436,PM2.5,257.6237623762376,
R10,,E08436,SO2,161.58415841584159,
R10,,E08436,NOx,144.35643564356437,
R10,,E08526,PM2.5,139.80198019801978,
R10,,E08526,SO2,104.75247524752474,
R10,,E08526,NOx,162.77227722772278,
R10,,E08596,PM2.5,114.45544554455445,
R10,,E08596,SO2,195.44554455445544,
R10,,E08596,NOx,112.77227722772278,
R10,,E08626,PM2.5,94.85148514851485,
R10,,E08626,SO2,152.67326732673266,
R10,,E08626,NOx,61.88118811881188,
R10,,E08676,PM2.5,94.45544554455446,
R10,,E08676,SO2,179.00990099009903,
R10,,E08676,NOx,68.51485148514851,
R10,,E08726,PM2.5,170.2970297029703,
R10,,E08726,SO2,123.06930693069306,
R10,,E08726,NOx,150.4950495049505,
R10,,E08736,PM2.5,79.5049504950495,
R10,,E08736,SO2,14.851485148514852,
R10,,E08736,NOx,34.950495049504944,
R10,,E08746,PM2.5,392.39604235844365,
R10,,E08746,SO2,94.45544554455446,
R10,,E08746,NOx,156.13861386138612,
R10,,E08756,PM2.5,131.58415841584159,
R10,,E08756,SO2,409.50666631892636,
R10,,E08756,NOx,9900.0,
R10,,E08796,PM2.5,103.76237623762376,
R10,,E08796,SO2,96.63366336633663,
R10,,E08796,NOx,132.97029702970298,
R10,,E08806,PM2.5,212.37623762376236,
R10,,E08806,SO2,40.2970297029703,
R10,,E08806,NOx,371.4802572659159,
R10,,E08856,PM2.5,8415.841584158416,
R10,,E08856,SO2,409.50666631892636,
R10,,E08856,NOx,184.15841584158414,
R10,,E08906,PM2.5,98.01980198019803,
R10,,E08906,SO2,166.73267326732673,
R10,,E08906,NOx,103.96039603960396,
R10,,E08956,PM2.5,9900.0,
R10,,E08956,SO2,9900.0,
R10,,E08956,NOx,155.44554455445544,
R10,,E09006,PM2.5,54.554455445544555,
R10,,E09006,SO2,73.96039603960396,
R10,,E09006,NOx,145.34653465346537,
R10,,E09016,PM2.5,83.46534653465346,
R10,,E09016,SO2,113.86138613861387,
R10,,E09016,NOx,135.94059405940595,
R10,,E09036,PM2.5,151.78217821782178,
R10,,E09036,SO2,14.851485148514852,
R10,,E09036,NOx,92.17821782178217,
R10,,E09266,PM2.5,278.1188118811881,
R10,,E09266,SO2,126.93069306930691,
R10,,E09266,NOx,47.524752475247524,
R10,,E09336,PM2.5,43.96039603960396,
R10,,E09336,SO2,14.851485148514852,
R10,,E09336,NOx,219.10891089108912,
R10,,E09346,PM2.5,176.13861386138615,
R10,,E09346,SO2,106.23762376237623,
R10,,E09346,NOx,121.88118811881188,
R10,,E09366,PM2.5,392.39604235844365,
R10,,E09366,SO2,409.50666631892636,
R10,,E09366,NOx,138.01980198019803,
R10,,E09376,PM2.5,167.72277227722773,
R10,,E09376,SO2,133.66336633663366,
R10,,E09376,NOx,197.02970297029702,
R10,,E09386,PM2.5,14.851485148514852,
R10,,E09386,SO2,6435.6435643564355,
R10,,E09386,NOx,371.4802572659159,
R10,,E09396,PM2.5,89.7029702970297,
R10,,E09396,SO2,9900.0,
R10,,E09396,NOx,371.4802572659159,
R10,,E09416,PM2.5,83.56435643564357,
R10,,E09416,SO2,114.15841584158416,
R10,,E09416,NOx,233.36633663366337,
R10,,E09426,PM2.5,131.88118811881188,
R10,,E09426,SO2,161.1881188118812,
R10,,E09426,NOx,128.7128712871287,
R10,,E09446,PM2.5,49.306930693069305,
R10,,E09446,SO2,210.89108910891088,
R10,,E09446,NOx,155.84158415841586,
R10,,E09476,PM2.5,197.32673267326734,
R10,,E09476,SO2,9900.0,
R10,,E09476,NOx,371.4802572659159,
R10,,E09576,PM2.5,392.39604235844365,
R10,,E09576,SO2,234.95049504950495,
R10,,E09576,NOx,160.1980198019802,
R10,,E09596,PM2.5,19.801980198019802,
R10,,E09596,SO2,409.50666631892636,
R10,,E09596,NOx,73.76237623762376,
R10,,E09626,PM2.5,78.61386138613862,
R10,,E09626,SO2,71.58415841584159,
R10,,E09626,NOx,243.06930693069307,
R10,,E09646,PM2.5,97.72277227722772,
R10,,E09646,SO2,122.57425742574257,
R10,,E09646,NOx,145.24752475247524,
R10,,E09666,PM2.5,147.6237623762376,
R10,,E09666,SO2,184.45544554455446,
R10,,E09666,NOx,371.4802572659159,
R10,,E09676,PM2.5,148.81188118811883,
R10,,E09676,SO2,229.4059405940594,
R10,,E09676,NOx,110.39603960396039,
R10,,E09706,PM2.5,115.14851485148515,
R10,,E09706,SO2,119.70297029702971,
R10,,E09706,NOx,8415.841584158416,
R10,,E09746,PM2.5,93.66336633663366,
R10,,E09746,SO2,119.6039603960396,
R10,,E09746,NOx,134.55445544554456,
R10,,E09756,PM2.5,392.39604235844365,
R10,,E09756,SO2,57.42574257425743,
R10,,E09756,NOx,164.65346534653466,
R10,,E09796,PM2.5,171.2871287128713,
R10,,E09796,SO2,124.05940594059406,
R10,,E09796,NOx,87.12871287128714,
R10,,E09856,PM2.5,71.88118811881188,
R10,,E09856,SO2,133.56435643564356,
R10,,E09856,NOx,163.06930693069305,
R10,,E09916,PM2.5,94.35643564356435,
R10,,E09916,SO2,124.35643564356435,
R10,,E09916,NOx,158.1188118811881,
R10,,E09926,PM2.5,102.17821782178218,
R10,,E09926,SO2,130.1980198019802,
R10,,E09926,NOx,146.53465346534654,
R10,,E09946,PM2.5,113.36633663366337,
R10,,E09946,SO2,103.86138613861387,
R10,,E09946,NOx,120.29702970297029,
R10,,E09986,PM2.5,144.05940594059405,
R10,,E09986,SO2,116.23762376237624,
R10,,E09986,NOx,127.82178217821782,
R10,,E10176,PM2.5,187.12871287128712,
R10,,E10176,SO2,108.51485148514851,
R10,,E10176,NOx,49.306930693069305,
R10,,E10186,PM2.5,188.31683168316832,
R10,,E10186,SO2,123.66336633663367,
R10,,E10186,NOx,134.55445544554456,
R10,,E10226,PM2.5,43.16831683168317,
R10,,E10226,SO2,120.19801980198021,
R10,,E10226,NOx,65.94059405940594,
R10,,E10256,PM2.5,392.39604235844365,
R10,,E10256,SO2,63.465346534653456,
R10,,E10256,NOx,147.6237623762376,
R10,,E10296,PM2.5,147.22772277227722,
R10,,E10296,SO2,80.99009900990099,
R10,,E10296,NOx,162.67326732673268,
R10,,E10336,PM2.5,160.89108910891088,
R10,,E10336,SO2,107.22772277227722,
R10,,E10336,NOx,72.17821782178218,
R10,,E10416,PM2.5,290.0990099009901,
R10,,E10416,SO2,138.5148514851485,
R10,,E10416,NOx,218.9108910891089,
R10,,E10506,PM2.5,84.75247524752474,
R10,,E10506,SO2,237.02970297029702,
R10,,E10506,NOx,371.4802572659159,
R10,,E10516,PM2.5,392.39604235844365,
R10,,E10516,SO2,180.2970297029703,
R10,,E10516,NOx,135.64356435643563,
R10,,E10546,PM2.5,230.2970297029703,
R10,,E10546,SO2,42.37623762376237,
R10,,E10546,NOx,123.16831683168317,
R10,,E10586,PM2.5,105.14851485148515,
R10,,E10586,SO2,191.68316831683168,
R10,,E10586,NOx,104.75247524752474,
R10,,E10616,PM2.5,111.58415841584159,
R10,,E10616,SO2,201.4851485148515,
R10,,E10616,NOx,68.9108910891089,
R10,,E10636,PM2.5,109.009900990099,
R10,,E10636,SO2,409.50666631892636,
R10,,E10636,NOx,107.12871287128714,
R10,,E10656,PM2.5,183.86138613861385,
R10,,E10656,SO2,9900.0,
R10,,E10656,NOx,371.4802572659159,
R10,,E10676,PM2.5,89.10891089108911,
R10,,E10676,SO2,147.42574257425744,
R10,,E10676,NOx,116.33663366336634,
R10,,E10686,PM2.5,70.4950495049505,
R10,,E10686,SO2,409.50666631892636,
R10,,E10686,NOx,371.4802572659159,
R10,,E10716,PM2.5,194.75247524752473,
R10,,E10716,SO2,6435.6435643564355,
R10,,E10716,NOx,214.65346534653466,
R10,,E10796,PM2.5,127.42574257425741,
R10,,E10796,SO2,52.97029702970297,
R10,,E10796,NOx,198.11881188118812,
R10,,E10826,PM2.5,67.02970297029704,
R10,,E10826,SO2,169.7029702970297,
R10,,E10826,NOx,77.02970297029702,
R10,,E10846,PM2.5,99.20792079207921,
R10,,E10846,SO2,45.34653465346534,
R10,,E10846,NOx,102.17821782178218,
R10,,E10886,PM2.5,168.019801980198,
R10,,E10886,SO2,114.75247524752476,
R10,,E10886,NOx,110.0990099009901,
R10,,E10906,PM2.5,110.79207920792079,
R10,,E10906,SO2,104.55445544554455,
R10,,E10906,NOx,139.2079207920792,
R10,,E10926,PM2.5,168.11881188118812,
R10,,E10926,SO2,409.50666631892636,
R10,,E10926,NOx,104.65346534653466,
R10,,E10976,PM2.5,107.62376237623762,
R10,,E10976,SO2,95.94059405940594,
R10,,E10976,NOx,175.54455445544556,
R10,,E10996,PM2.5,95.94059405940594,
R10,,E10996,SO2,274.8514851485149,
R10,,E10996,NOx,129.00990099009903,
R10,,E11086,PM2.5,189.5049504950495,
R10,,E11086,SO2,409.50666631892636,
R10,,E11086,NOx,177.22772277227722,
R10,,E11096,PM2.5,78.21782178217822,
R10,,E11096,SO2,70.0,
R10,,E11096,NOx,35.54455445544554,
R10,,E11236,PM2.5,232.77227722772275,
R10,,E11236,SO2,104.25742574257426,
R10,,E11236,NOx,117.22772277227723,
R10,,E11266,PM2.5,69.00990099009901,
R10,,E11266,SO2,120.19801980198021,
R10,,E11266,NOx,67.82178217821782,
R10,,E11296,PM2.5,8415.841584158416,
R10,,E11296,SO2,186.3366336633663,
R10,,E11296,NOx,82.27722772277227,
R10,,E11336,PM2.5,185.64356435643563,
R10,,E11336,SO2,68.31683168316832,
R10,,E11336,NOx,82.97029702970296,
R10,,E11376,PM2.5,141.88118811881188,
R10,,E11376,SO2,108.91089108910892,
R10,,E11376,NOx,33.46534653465346,
R10,,E11396,PM2.5,15.940594059405942,
R10,,E11396,SO2,77.92079207920793,
R10,,E11396,NOx,58.91089108910891,
R10,,E11416,PM2.5,162.47524752475246,
R10,,E11416,SO2,162.47524752475246,
R10,,E11416,NOx,69.70297029702971,
R10,,E11426,PM2.5,142.4752475247525,
R10,,E11426,SO2,101.78217821782178,
R10,,E11426,NOx,122.17821782178218,
R10,,E11456,PM2.5,6435.6435643564355,
R10,,E11456,SO2,130.3960396039604,
R10,,E11456,NOx,14.851485148514852,
R10,,E11516,PM2.5,96.23762376237624,
R10,,E11516,SO2,6435.6435643564355,
R10,,E11516,NOx,167.82178217821783,
R10,,E11606,PM2.5,392.39604235844365,
R10,,E11606,SO2,139.1089108910891,
R10,,E11606,NOx,147.12871287128712,
R10,,E11636,PM2.5,206.53465346534654,
R10,,E11636,SO2,182.4752475247525,
R10,,E11636,NOx,91.38613861386138,
R10,,E11686,PM2.5,135.14851485148515,
R10,,E11686,SO2,142.3762376237624,
R10,,E11686,NOx,203.26732673267327,
R10,,E11716,PM2.5,147.5247524752475,
R10,,E11716,SO2,220.1980198019802,
R10,,E11716,NOx,214.25742574257427,
R10,,E11746,PM2.5,143.66336633663366,
R10,,E11746,SO2,124.45544554455445,
R10,,E11746,NOx,89.7029702970297,
R10,,E11766,PM2.5,226.23762376237624,
R10,,E11766,SO2,110.89108910891089,
R10,,E11766,NOx,136.73267326732673,
R10,,E11776,PM2.5,120.59405940594058,
R10,,E11776,SO2,226.03960396039605,
R10,,E11776,NOx,160.4950495049505,
R10,,E11886,PM2.5,135.74257425742573,
R10,,E11886,SO2,127.12871287128714,
R10,,E11886,NOx,154.05940594059405,
R10,,E11906,PM2.5,115.34653465346534,
R10,,E11906,SO2,29.603960396039604,
R10,,E11906,NOx,88.61386138613861,
R10,,E11916,PM2.5,242.4752475247525,
R10,,E11916,SO2,144.15841584158414,
R10,,E11916,NOx,169.4059405940594,
R10,,E11966,PM2.5,6435.6435643564355,
R10,,E11966,SO2,57.12871287128713,
R10,,E11966,NOx,167.82178217821783,
R10,,E11986,PM2.5,111.18811881188118,
R10,,E11986,SO2,138.11881188118812,
R10,,E11986,NOx,16.534653465346533,
R10,,E12016,PM2.5,392.39604235844365,
R10,,E12016,SO2,68.21782178217822,
R10,,E12016,NOx,371.4802572659159,
R10,,E12026,PM2.5,119.20792079207921,
R10,,E12026,SO2,117.12871287128712,
R10,,E12026,NOx,77.72277227722772,
R10,,E12046,PM2.5,392.39604235844365,
R10,,E12046,SO2,409.50666631892636,
R10,,E12046,NOx,371.4802572659159,
R10,,E12086,PM2.5,49.10891089108911,
R10,,E12086,SO2,183.76237623762376,
R10,,E12086,NOx,71.48514851485149,
R10,,E12116,PM2.5,113.16831683168317,
R10,,E12116,SO2,409.50666631892636,
R10,,E12116,NOx,52.97029702970297,
R10,,E12156,PM2.5,89.9009900990099,
R10,,E12156,SO2,109.009900990099,
R10,,E12156,NOx,165.44554455445544,
R10,,E12176,PM2.5,154.15841584158414,
R10,,E12176,SO2,117.02970297029704,
R10,,E12176,NOx,125.24752475247524,
R10,,E12206,PM2.5,190.1980198019802,
R10,,E12206,SO2,409.50666631892636,
R10,,E12206,NOx,241.68316831683168,
R10,,E12256,PM2.5,134.85148514851483,
R10,,E12256,SO2,19.603960396039604,
R10,,E12256,NOx,371.4802572659159,
R10,,E12316,PM2.5,197.12871287128712,
R10,,E12316,SO2,117.12871287128712,
R10,,E12316,NOx,7700.0,
R10,,E12526,PM2.5,392.39604235844365,
R10,,E12526,SO2,25.346534653465348,
R10,,E12526,NOx,237.52475247524754,
R10,,E12536,PM2.5,116.13861386138613,
R10,,E12536,SO2,54.75247524752475,
R10,,E12536,NOx,175.04950495049505,
R10,,E12546,PM2.5,139.5049504950495,
R10,,E12546,SO2,63.26732673267327,
R10,,E12546,NOx,49.504950495049506,
R10,,E12706,PM2.5,156.53465346534654,
R10,,E12706,SO2,178.8118811881188,
R10,,E12706,NOx,73.16831683168317,
R10,,E12736,PM2.5,128.5148514851485,
R10,,E12736,SO2,124.45544554455445,
R10,,E12736,NOx,105.74257425742574,
R10,,E12756,PM2.5,125.44554455445545,
R10,,E12756,SO2,190.39603960396042,
R10,,E12756,NOx,68.81188118811882,
R10,,E12776,PM2.5,151.78217821782178,
R10,,E12776,SO2,105.04950495049505,
R10,,E12776,NOx,189.9009900990099,
R10,,E12836,PM2.5,81.88118811881188,
R10,,E12836,SO2,213.86138613861385,
R10,,E12836,NOx,14.95049504950495,
R10,,E12876,PM2.5,392.39604235844365,
R10,,E12876,SO2,165.04950495049505,
R10,,E12876,NOx,69.6039603960396,
R10,,E13016,PM2.5,216.63366336633663,
R10,,E13016,SO2,109.60396039603961,
R10,,E13016,NOx,155.24752475247524,
R10,,E13106,PM2.5,150.8910891089109,
R10,,E13106,SO2,177.12871287128712,
R10,,E13106,NOx,108.61386138613861,
R10,,E13156,PM2.5,86.73267326732673,
R10,,E13156,SO2,123.36633663366337,
R10,,E13156,NOx,129.7029702970297,
R10,,E13266,PM2.5,392.39604235844365,
R10,,E13266,SO2,134.35643564356434,
R10,,E13266,NOx,39.7029702970297,
R10,,E13366,PM2.5,122.17821782178218,
R10,,E13366,SO2,409.50666631892636,
R10,,E13366,NOx,371.4802572659159,
R10,,E13376,PM2.5,85.04950495049505,
R10,,E13376,SO2,47.524752475247524,
R10,,E13376,NOx,133.06930693069307,
R10,,E13386,PM2.5,121.98019801980197,
R10,,E13386,SO2,99.8019801980198,
R10,,E13386,NOx,54.05940594059406,
R10,,E13436,PM2.5,174.75247524752476,
R10,,E13436,SO2,409.50666631892636,
R10,,E13436,NOx,155.54455445544554,
R10,,E13446,PM2.5,154.85148514851485,
R10,,E13446,SO2,130.89108910891088,
R10,,E13446,NOx,103.96039603960396,
R10,,E13456,PM2.5,89.00990099009901,
R10,,E13456,SO2,108.21782178217822,
R10,,E13456,NOx,260.49504950495054,
R10,,E13466,PM2.5,149.9009900990099,
R10,,E13466,SO2,171.78217821782178,
R10,,E13466,NOx,273.96039603960395,
R10,,E13526,PM2.5,186.53465346534654,
R10,,E13526,SO2,125.84158415841584,
R10,,E13526,NOx,112.57425742574257,
R10,,E13536,PM2.5,108.31683168316832,
R10,,E13536,SO2,161.2871287128713,
R10,,E13536,NOx,92.57425742574257,
R10,,E13586,PM2.5,115.54455445544555,
R10,,E13586,SO2,113.16831683168317,
R10,,E13586,NOx,154.95049504950495,
R10,,E13606,PM2.5,162.47524752475246,
R10,,E13606,SO2,114.65346534653465,
R10,,E13606,NOx,130.89108910891088,
R10,,E13676,PM2.5,162.67326732673268,
R10,,E13676,SO2,161.4851485148515,
R10,,E13676,NOx,137.12871287128712,
R10,,E13726,PM2.5,157.12871287128712,
R10,,E13726,SO2,208.71287128712873,
R10,,E13726,NOx,124.75247524752476,
R10,,E13736,PM2.5,392.39604235844365,
R10,,E13736,SO2,155.14851485148515,
R10,,E13736,NOx,54.85148514851485,
R10,,E13746,PM2.5,127.92079207920791,
R10,,E13746,SO2,409.50666631892636,
R10,,E13746,NOx,82.17821782178218,
R10,,E13916,PM2.5,113.66336633663366,
R10,,E13916,SO2,109.5049504950495,
R10,,E13916,NOx,20.594059405940595,
R10,,E13966,PM2.5,121.28712871287128,
R10,,E13966,SO2,40.396039603960396,
R10,,E13966,NOx,157.4257425742574,
R10,,E13986,PM2.5,150.8910891089109,
R10,,E13986,SO2,14.851485148514852,
R10,,E13986,NOx,7700.0,
R10,,E13996,PM2.5,155.84158415841586,
R10,,E13996,SO2,70.39603960396039,
R10,,E13996,NOx,73.36633663366337,
R10,,E14036,PM2.5,76.03960396039604,
R10,,E14036,SO2,83.06930693069307,
R10,,E14036,NOx,211.3861386138614,
R10,,E14046,PM2.5,173.46534653465346,
R10,,E14046,SO2,168.7128712871287,
R10,,E14046,NOx,114.95049504950494,
R10,,E14066,PM2.5,38.91089108910891,
R10,,E14066,SO2,409.50666631892636,
R10,,E14066,NOx,9900.0,
R10,,E14106,PM2.5,392.39604235844365,
R10,,E14106,SO2,409.50666631892636,
R10,,E14106,NOx,77.92079207920793,
R10,,E14126,PM2.5,392.39604235844365,
R10,,E14126,SO2,101.98019801980197,
R10,,E14126,NOx,19.405940594059405,
R10,,E14166,PM2.5,14.851485148514852,
R10,,E14166,SO2,108.21782178217822,
R10,,E14166,NOx,46.336633663366335,
R10,,E14196,PM2.5,14.851485148514852,
R10,,E14196,SO2,67.02970297029704,
R10,,E14196,NOx,158.01980198019803,
R10,,E14206,PM2.5,144.95049504950495,
R10,,E14206,SO2,409.50666631892636,
R10,,E14206,NOx,7700.0,
R10,,E14256,PM2.5,116.73267326732673,
R10,,E14256,SO2,74.95049504950495,
R10,,E14256,NOx,199.5049504950495,
R10,,E14326,PM2.5,162.77227722772278,
R10,,E14326,SO2,72.27722772277228,
R10,,E14326,NOx,73.36633663366337,
R10,,E14336,PM2.5,20.0990099009901,
R10,,E14336,SO2,98.71287128712872,
R10,,E14336,NOx,90.5940594059406,
R10,,E14356,PM2.5,178.9108910891089,
R10,,E14356,SO2,108.7128712871287,
R10,,E14356,NOx,200.1980198019802,
R10,,E14386,PM2.5,56.03960396039604,
R10,,E14386,SO2,67.42574257425741,
R10,,E14386,NOx,133.36633663366337,
R10,,E14506,PM2.5,115.64356435643565,
R10,,E14506,SO2,148.11881188118812,
R10,,E14506,NOx,81.0891089108911,
R10,,E14516,PM2.5,392.39604235844365,
R10,,E14516,SO2,409.50666631892636,
R10,,E14516,NOx,101.78217821782178,
R10,,E14596,PM2.5,7700.0,
R10,,E14596,SO2,186.53465346534654,
