Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
PL-01,S-01,2025-01-26 17:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,17.0,Sunday
PL-01,S-01,2025-01-26 18:00:00,Stack,Power,58.62745098039216,54.80392156862745,137.7450980392157,ug/m3,FAULT,13.08,80.27,165.2941176470588,Moderate,False,18.0,Sunday
LOC-MUM-01,A-01,2025-01-26 18:00:00,Ambient,,123.0392156862745,97.94117647058825,120.3921568627451,ug/m3,FAULT,19.08,72.88,246.078431372549,Poor,True,18.0,Sunday
LOC-BLR-01,A-01,2025-01-26 18:00:00,Ambient,,28.6,47.5,105.0,ug/m3,OK,12.97,77.59,126.0,Moderate,True,18.0,Sunday
PL-03,S-01,2025-01-26 18:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,18.0,Sunday
PL-01,S-02,2025-01-26 18:00:00,Stack,Power,197.3469387755102,15.102040816326532,224.5918367346939,ug/m3,FAULT,13.08,80.27,394.6938775510204,Very Poor,True,18.0,Sunday
PL-03,S-03,2025-01-26 18:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,18.0,Sunday
LOC-DEL-01,A-01,2025-01-26 18:00:00,Ambient,,150.3,80.2,49.1,ug/m3,OK,28.61,77.21,300.6,Very Poor,True,18.0,Sunday
PL-03,S-02,2025-01-26 18:00:00,Stack,Steel,101.1,111.5,466.1,ug/m3,FAULT,12.97,77.6,559.32,Severe,True,18.0,Sunday
LOC-DEL-01,A-01,2025-01-26 18:15:00,Ambient,,144.6,41.8,158.5,ug/m3,OK,28.61,77.21,289.2,Poor,True,18.0,Sunday
PL-01,S-01,2025-01-26 18:15:00,Stack,Power,83.4313725490196,158.0392156862745,145.49019607843138,ug/m3,FAULT,80.27,13.08,237.05882352941177,Poor,False,18.0,Sunday
LOC-DEL-02,A-02,2025-01-26 18:15:00,Ambient,,83.83838383838383,80.4040404040404,56.464646464646464,ug/m3,OK,28.62,77.22,167.67676767676767,Moderate,True,18.0,Sunday
PL-03,S-02,2025-01-26 18:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,18.0,Sunday
PL-01,S-02,2025-01-26 18:15:00,Stack,Power,170.91836734693877,92.85714285714286,150.40816326530614,ug/m3,OK,13.08,80.27,341.83673469387753,Very Poor,True,18.0,Sunday
PL-02,S-01,2025-01-26 18:15:00,Stack,Cement,135.9047619047619,14.76190476190476,14.76190476190476,ug/m3,FAULT,19.08,72.88,271.8095238095238,Poor,False,18.0,Sunday
PL-03,S-01,2025-01-26 18:15:00,Stack,Steel,359.56363889275275,166.99999999999997,99.63636363636364,ug/m3,FAULT,12.97,77.6,719.1272777855055,Severe,True,18.0,Sunday
LOC-MUM-01,A-01,2025-01-26 18:15:00,Ambient,,99.11764705882352,164.70588235294116,422.9499679174688,ug/m3,DOWN,19.08,72.88,507.5399615009626,Severe,True,18.0,Sunday
LOC-BLR-01,A-01,2025-01-26 18:15:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,18.0,Sunday
PL-03,S-03,2025-01-26 18:15:00,Stack,Steel,258.71287128712873,98.51485148514853,132.27722772277227,ug/m3,OK,12.97,77.59,517.4257425742575,Severe,True,18.0,Sunday
PL-03,S-01,2025-01-26 18:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,OK,12.97,77.6,819.2,Severe,True,18.0,Sunday
PL-03,S-02,2025-01-26 18:30:00,Stack,Steel,72.10000000000001,122.0,29.9,ug/m3,FAULT,12.97,77.59,183.0,Moderate,False,18.0,Sunday
LOC-DEL-01,A-01,2025-01-26 18:30:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,28.61,77.21,819.2,Severe,True,18.0,Sunday
PL-02,S-01,2025-01-26 18:30:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,18.0,Sunday
PL-01,S-01,2025-01-26 18:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,18.0,Sunday
LOC-DEL-02,A-02,2025-01-26 18:30:00,Ambient,,127.47474747474747,140.2020202020202,159.89898989898992,ug/m3,OK,28.62,77.22,254.94949494949495,Poor,True,18.0,Sunday
PL-01,S-02,2025-01-26 18:30:00,Stack,Power,224.6938775510204,176.42857142857144,433.1033328500644,ug/m3,OFFLINE,13.08,80.27,519.7239994200772,Severe,True,18.0,Sunday
PL-03,S-03,2025-01-26 18:30:00,Stack,Steel,64.65346534653465,409.5066663189264,128.31683168316832,ug/m3,OK,12.97,77.59,614.2599994783897,Severe,True,18.0,Sunday
LOC-MUM-01,A-01,2025-01-26 18:30:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,18.0,Sunday
LOC-BLR-01,A-01,2025-01-26 18:30:00,Ambient,,88.3,87.39999999999999,90.7,ug/m3,FAULT,12.97,77.59,176.6,Moderate,True,18.0,Sunday
PL-03,S-03,2025-01-26 18:45:00,Stack,Steel,392.3960423584437,409.5066663189264,466.1,ug/m3,FAULT,12.97,77.59,784.7920847168874,Severe,True,18.0,Sunday
PL-01,S-01,2025-01-26 18:45:00,Stack,Power,162.35294117647058,126.96078431372548,121.37254901960785,ug/m3,OFFLINE,13.08,80.27,324.70588235294116,Very Poor,True,18.0,Sunday
LOC-DEL-02,A-02,2025-01-26 18:45:00,Ambient,,141.31313131313132,175.45454545454544,73.63636363636364,ug/m3,FAULT,28.62,77.22,282.62626262626264,Poor,True,18.0,Sunday
LOC-BLR-01,A-01,2025-01-26 18:45:00,Ambient,,198.0,122.8,407.66356460324056,ug/m3,FAULT,12.97,77.59,489.1962775238886,Severe,True,18.0,Sunday
LOC-MUM-01,A-01,2025-01-26 18:45:00,Ambient,,41.86274509803922,419.8437564499484,466.1,ug/m3,OK,19.08,72.88,629.7656346749226,Severe,True,18.0,Sunday
LOC-DEL-01,A-01,2025-01-26 18:45:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,28.61,77.21,819.2,Severe,True,18.0,Sunday
PL-02,S-01,2025-01-26 18:45:00,Stack,Cement,376.9196818685191,141.42857142857142,272.4761904761905,ug/m3,OK,19.08,72.88,753.8393637370382,Severe,True,18.0,Sunday
PL-03,S-01,2025-01-26 18:45:00,Stack,Steel,34.63636363636363,375.2743027110142,86.36363636363636,ug/m3,FAULT,12.97,77.6,562.9114540665213,Severe,True,18.0,Sunday
PL-01,S-02,2025-01-26 18:45:00,Stack,Power,134.08163265306123,98.46938775510203,157.2448979591837,ug/m3,FAULT,13.08,80.27,268.16326530612247,Poor,False,18.0,Sunday
PL-03,S-02,2025-01-26 18:45:00,Stack,Steel,396.2200027820281,259.79999999999995,177.1,ug/m3,OK,12.97,77.6,792.4400055640562,Severe,True,18.0,Sunday
LOC-BLR-01,A-01,2025-01-26 19:00:00,Ambient,,162.60000000000002,238.1,152.70000000000002,ug/m3,OK,12.97,77.59,357.15,Very Poor,True,19.0,Sunday
LOC-MUM-01,A-01,2025-01-26 19:00:00,Ambient,,261.37254901960785,98.62745098039215,212.7450980392157,ug/m3,OK,19.08,72.88,522.7450980392157,Severe,True,19.0,Sunday
PL-02,S-01,2025-01-26 19:00:00,Stack,Cement,174.19047619047618,448.7,101.04761904761904,ug/m3,DOWN,19.08,72.88,673.05,Severe,True,19.0,Sunday
PL-01,S-01,2025-01-26 19:00:00,Stack,Power,,,,ug/m3,MAINT,80.27,13.08,,Severe,False,19.0,Sunday
PL-03,S-01,2025-01-26 19:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,19.0,Sunday
LOC-DEL-02,A-02,2025-01-26 19:00:00,Ambient,,117.67676767676768,206.3636363636364,40.70707070707071,ug/m3,OK,28.62,76.82,309.5454545454546,Very Poor,True,19.0,Sunday
PL-01,S-02,2025-01-26 19:00:00,Stack,Power,142.44897959183675,179.8979591836735,466.1,ug/m3,OK,13.08,80.27,559.32,Severe,True,19.0,Sunday
PL-03,S-02,2025-01-26 19:00:00,Stack,Steel,409.6,448.7,466.1,ug/m3,OK,12.97,77.6,819.2,Severe,True,19.0,Sunday
LOC-DEL-01,A-01,2025-01-26 19:00:00,Ambient,,53.0,114.0,129.5,ug/m3,FAULT,28.61,77.21,171.0,Moderate,True,19.0,Sunday
PL-03,S-02,2025-01-26 19:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,19.0,Sunday
LOC-DEL-02,A-02,2025-01-26 19:15:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,19.0,Sunday
LOC-BLR-01,A-01,2025-01-26 19:15:00,Ambient,,383.3647793505412,70.89999999999999,98.2,ug/m3,FAULT,12.97,77.6,766.7295587010824,Severe,True,19.0,Sunday
PL-03,S-01,2025-01-26 19:15:00,Stack,Steel,151.18181818181816,174.90909090909088,99.09090909090908,ug/m3,ERROR,12.97,77.59,302.3636363636363,Very Poor,True,19.0,Sunday
PL-01,S-02,2025-01-26 19:15:00,Stack,Power,79.48979591836734,85.81632653061224,127.75510204081633,ug/m3,FAULT,13.08,80.27,158.97959183673467,Moderate,False,19.0,Sunday
LOC-MUM-01,A-01,2025-01-26 19:15:00,Ambient,,23.43137254901961,68.23529411764706,151.66666666666666,ug/m3,FAULT,19.08,72.88,181.99999999999997,Moderate,True,19.0,Sunday
PL-02,S-01,2025-01-26 19:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,19.0,Sunday
PL-01,S-01,2025-01-26 19:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,19.0,Sunday
PL-03,S-03,2025-01-26 19:15:00,Stack,Steel,392.3960423584437,14.851485148514852,94.65346534653465,ug/m3,FAULT,12.97,77.59,784.7920847168874,Severe,True,19.0,Sunday
LOC-DEL-01,A-01,2025-01-26 19:15:00,Ambient,,45.7,288.1,99.0,ug/m3,FAULT,28.61,77.21,432.15000000000003,Severe,True,19.0,Sunday
LOC-MUM-01,A-01,2025-01-26 19:30:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,19.0,Sunday
PL-02,S-01,2025-01-26 19:30:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,19.0,Sunday
PL-01,S-01,2025-01-26 19:30:00,Stack,Power,136.96078431372547,160.58823529411765,415.8247707775128,ug/m3,OK,13.08,80.27,498.98972493301534,Severe,True,19.0,Sunday
PL-03,S-03,2025-01-26 19:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,DOWN,12.97,77.6,819.2,Severe,True,19.0,Sunday
PL-01,S-02,2025-01-26 19:30:00,Stack,Power,205.0,431.7518212455958,15.102040816326532,ug/m3,OK,13.08,80.27,647.6277318683938,Severe,True,19.0,Sunday
LOC-BLR-01,A-01,2025-01-26 19:30:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,19.0,Sunday
PL-03,S-01,2025-01-26 19:30:00,Stack,Steel,359.56363889275275,61.54545454545454,147.45454545454544,ug/m3,ERROR,12.97,77.59,719.1272777855055,Severe,True,19.0,Sunday
PL-03,S-02,2025-01-26 19:30:00,Stack,Steel,218.4,105.5,14.9,ug/m3,FAULT,12.97,77.59,436.8,Severe,True,19.0,Sunday
LOC-DEL-02,A-02,2025-01-26 19:30:00,Ambient,,101.21212121212122,189.49494949494948,396.32242931406114,ug/m3,FAULT,28.62,77.22,475.58691517687333,Severe,True,19.0,Sunday
PL-03,S-02,2025-01-26 19:45:00,Stack,Steel,409.6,448.7,466.1,ug/m3,OK,12.97,77.6,819.2,Severe,True,19.0,Sunday
PL-02,S-01,2025-01-26 19:45:00,Stack,Cement,122.57142857142856,81.33333333333333,140.66666666666666,ug/m3,DOWN,19.08,72.88,245.1428571428571,Poor,False,19.0,Sunday
LOC-DEL-01,A-01,2025-01-26 19:45:00,Ambient,,167.20000000000002,159.4,207.6,ug/m3,OK,28.61,77.21,334.40000000000003,Very Poor,True,19.0,Sunday
PL-03,S-03,2025-01-26 19:45:00,Stack,Steel,174.05940594059408,68.41584158415841,195.54455445544556,ug/m3,OK,12.97,77.6,348.11881188118815,Very Poor,True,19.0,Sunday
LOC-DEL-02,A-02,2025-01-26 19:45:00,Ambient,,123.23232323232324,121.8181818181818,39.696969696969695,ug/m3,FAULT,28.62,77.21,246.46464646464648,Poor,True,19.0,Sunday
PL-01,S-02,2025-01-26 19:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,19.0,Sunday
PL-03,S-01,2025-01-26 19:45:00,Stack,Steel,27.09090909090909,96.45454545454544,85.63636363636363,ug/m3,DOWN,12.97,77.6,144.68181818181816,Moderate,False,19.0,Sunday
LOC-MUM-01,A-01,2025-01-26 19:45:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,19.0,Sunday
LOC-BLR-01,A-01,2025-01-26 19:45:00,Ambient,,150.0,181.5,152.5,ug/m3,OK,12.97,77.59,300.0,Poor,True,19.0,Sunday
PL-01,S-01,2025-01-26 19:45:00,Stack,Power,28.823529411764703,89.70588235294117,415.8247707775128,ug/m3,OK,13.08,80.27,498.98972493301534,Severe,True,19.0,Sunday
LOC-DEL-01,A-01,2025-01-26 20:00:00,Ambient,,213.3,99.3,77.80000000000001,ug/m3,OK,28.61,77.21,426.6,Severe,True,20.0,Sunday
PL-03,S-03,2025-01-26 20:00:00,Stack,Steel,392.3960423584437,89.4059405940594,371.4802572659159,ug/m3,OK,12.97,77.59,784.7920847168874,Severe,True,20.0,Sunday
PL-03,S-01,2025-01-26 20:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,20.0,Sunday
LOC-MUM-01,A-01,2025-01-26 20:00:00,Ambient,,164.50980392156862,212.0588235294117,154.21568627450978,ug/m3,OK,19.08,72.88,329.01960784313724,Very Poor,True,20.0,Sunday
LOC-BLR-01,A-01,2025-01-26 20:00:00,Ambient,,246.0,14.8,104.3,ug/m3,FAULT,12.97,77.59,492.0,Severe,True,20.0,Sunday
PL-02,S-01,2025-01-26 20:00:00,Stack,Cement,101.61904761904762,150.38095238095238,48.66666666666666,ug/m3,OK,19.08,72.88,225.57142857142856,Poor,False,20.0,Sunday
PL-03,S-02,2025-01-26 20:00:00,Stack,Steel,160.0,156.4,69.4,ug/m3,OK,12.97,77.59,320.0,Very Poor,True,20.0,Sunday
PL-01,S-02,2025-01-26 20:00:00,Stack,Power,409.5590485880151,127.04081632653062,163.97959183673473,ug/m3,FAULT,13.08,80.27,819.1180971760302,Severe,True,20.0,Sunday
LOC-DEL-02,A-02,2025-01-26 20:00:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,20.0,Sunday
PL-01,S-01,2025-01-26 20:00:00,Stack,Power,153.4313725490196,50.88235294117647,65.68627450980392,ug/m3,ERROR,13.08,80.27,306.8627450980392,Very Poor,True,20.0,Sunday
PL-01,S-01,2025-01-26 20:15:00,Stack,Power,393.2037917806419,127.84313725490196,66.47058823529412,ug/m3,OK,13.08,80.27,786.4075835612838,Severe,True,20.0,Sunday
PL-03,S-03,2025-01-26 20:15:00,Stack,Steel,75.04950495049505,179.4059405940594,138.11881188118812,ug/m3,FAULT,12.97,77.6,269.10891089108907,Poor,False,20.0,Sunday
LOC-MUM-01,A-01,2025-01-26 20:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,20.0,Sunday
LOC-DEL-02,A-02,2025-01-26 20:15:00,Ambient,,73.83838383838383,107.07070707070709,162.42424242424244,ug/m3,OK,28.62,77.22,194.9090909090909,Moderate,True,20.0,Sunday
PL-03,S-02,2025-01-26 20:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,20.0,Sunday
PL-03,S-01,2025-01-26 20:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Sunday
LOC-DEL-01,A-01,2025-01-26 20:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,20.0,Sunday
PL-02,S-01,2025-01-26 20:15:00,Stack,Cement,96.95238095238096,119.14285714285714,102.57142857142856,ug/m3,FAULT,19.08,72.88,193.90476190476193,Moderate,False,20.0,Sunday
LOC-BLR-01,A-01,2025-01-26 20:15:00,Ambient,,62.8,176.10000000000002,140.8,ug/m3,OK,12.97,77.59,264.15000000000003,Poor,True,20.0,Sunday
PL-01,S-02,2025-01-26 20:15:00,Stack,Power,409.6,448.7,466.1,ug/m3,OK,13.08,80.27,819.2,Severe,True,20.0,Sunday
LOC-BLR-01,A-01,2025-01-26 20:30:00,Ambient,,96.2,400.68591194968553,121.3,ug/m3,FAULT,12.97,77.59,601.0288679245283,Severe,True,20.0,Sunday
LOC-DEL-02,A-02,2025-01-26 20:30:00,Ambient,,182.32323232323236,24.141414141414145,396.32242931406114,ug/m3,OK,28.62,77.21,475.58691517687333,Severe,True,20.0,Sunday
PL-03,S-03,2025-01-26 20:30:00,Stack,Steel,162.1782178217822,138.5148514851485,14.851485148514852,ug/m3,FAULT,12.97,77.59,324.3564356435644,Very Poor,True,20.0,Sunday
PL-01,S-02,2025-01-26 20:30:00,Stack,Power,409.5590485880151,151.83673469387756,232.04081632653063,ug/m3,FAULT,13.08,80.27,819.1180971760302,Severe,True,20.0,Sunday
PL-03,S-01,2025-01-26 20:30:00,Stack,Steel,46.27272727272727,69.45454545454545,340.3591453077955,ug/m3,OK,12.97,77.59,408.43097436935454,Severe,False,20.0,Sunday
PL-01,S-01,2025-01-26 20:30:00,Stack,Power,90.2941176470588,140.88235294117646,177.94117647058823,ug/m3,FAULT,13.08,80.27,213.52941176470588,Poor,False,20.0,Sunday
LOC-MUM-01,A-01,2025-01-26 20:30:00,Ambient,,124.90196078431372,174.0196078431373,194.11764705882356,ug/m3,FAULT,19.08,72.88,261.02941176470597,Poor,True,20.0,Sunday
LOC-DEL-01,A-01,2025-01-26 20:30:00,Ambient,,33.4,179.3,129.1,ug/m3,OK,28.61,77.21,268.95000000000005,Poor,True,20.0,Sunday
PL-03,S-02,2025-01-26 20:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Sunday
LOC-BLR-01,A-01,2025-01-26 20:45:00,Ambient,,224.0,281.1,75.7,ug/m3,OK,12.97,77.59,448.0,Severe,True,20.0,Sunday
PL-03,S-01,2025-01-26 20:45:00,Stack,Steel,145.36363636363632,39.090909090909086,30.0,ug/m3,OK,12.97,77.59,290.72727272727263,Poor,False,20.0,Sunday
LOC-MUM-01,A-01,2025-01-26 20:45:00,Ambient,,409.6,448.7,466.1,ug/m3,FAULT,19.08,72.88,819.2,Severe,True,20.0,Sunday
PL-03,S-03,2025-01-26 20:45:00,Stack,Steel,392.3960423584437,155.04950495049505,35.34653465346535,ug/m3,DOWN,12.97,77.6,784.7920847168874,Severe,True,20.0,Sunday
PL-01,S-02,2025-01-26 20:45:00,Stack,Power,301.9387755102041,68.36734693877551,196.9387755102041,ug/m3,FAULT,13.08,80.27,603.8775510204082,Severe,True,20.0,Sunday
LOC-DEL-02,A-02,2025-01-26 20:45:00,Ambient,,263.7373737373738,27.87878787878788,159.3939393939394,ug/m3,OK,28.62,77.22,527.4747474747476,Severe,True,20.0,Sunday
PL-01,S-01,2025-01-26 20:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,20.0,Sunday
LOC-DEL-01,A-01,2025-01-26 20:45:00,Ambient,,147.70000000000002,35.9,159.70000000000002,ug/m3,OK,28.61,77.21,295.40000000000003,Poor,True,20.0,Sunday
PL-03,S-02,2025-01-26 20:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,20.0,Sunday
PL-02,S-01,2025-01-26 20:45:00,Stack,Cement,14.76190476190476,53.80952380952381,127.90476190476193,ug/m3,OK,19.08,72.88,153.4857142857143,Moderate,False,20.0,Sunday
PL-03,S-03,2025-01-26 21:00:00,Stack,Steel,147.5247524752475,67.12871287128712,163.36633663366337,ug/m3,OFFLINE,12.97,77.59,295.049504950495,Poor,False,21.0,Sunday
PL-02,S-01,2025-01-26 21:00:00,Stack,Cement,160.9523809523809,114.57142857142856,103.8095238095238,ug/m3,DOWN,19.08,72.88,321.9047619047618,Very Poor,True,21.0,Sunday
PL-03,S-01,2025-01-26 21:00:00,Stack,Steel,215.0909090909091,97.18181818181816,340.3591453077955,ug/m3,OK,12.97,77.59,430.1818181818182,Severe,True,21.0,Sunday
PL-01,S-02,2025-01-26 21:00:00,Stack,Power,185.6122448979592,15.102040816326532,108.46938775510203,ug/m3,OK,13.08,80.27,371.2244897959184,Very Poor,True,21.0,Sunday
LOC-MUM-01,A-01,2025-01-26 21:00:00,Ambient,,122.35294117647058,134.1176470588235,422.9499679174688,ug/m3,FAULT,19.08,72.88,507.5399615009626,Severe,True,21.0,Sunday
LOC-DEL-02,A-02,2025-01-26 21:00:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,21.0,Sunday
PL-01,S-01,2025-01-26 21:00:00,Stack,Power,409.6,448.7,466.1,ug/m3,OK,13.08,80.27,819.2,Severe,True,21.0,Sunday
LOC-BLR-01,A-01,2025-01-26 21:00:00,Ambient,,14.8,92.5,73.3,ug/m3,FAULT,12.97,77.6,138.75,Moderate,True,21.0,Sunday
LOC-DEL-01,A-01,2025-01-26 21:00:00,Ambient,,197.0,57.7,100.7,ug/m3,OK,28.61,77.21,394.0,Very Poor,True,21.0,Sunday
PL-03,S-01,2025-01-26 21:15:00,Stack,Steel,74.63636363636364,178.72727272727272,182.36363636363637,ug/m3,OK,12.97,77.59,268.09090909090907,Poor,False,21.0,Sunday
LOC-DEL-02,A-02,2025-01-26 21:15:00,Ambient,,124.04040404040404,203.83838383838383,172.12121212121212,ug/m3,OK,28.62,77.21,305.75757575757575,Very Poor,True,21.0,Sunday
PL-03,S-02,2025-01-26 21:15:00,Stack,Steel,105.5,99.1,115.7,ug/m3,OFFLINE,12.97,77.6,211.0,Poor,False,21.0,Sunday
PL-01,S-02,2025-01-26 21:15:00,Stack,Power,144.69387755102042,28.26530612244898,183.8775510204082,ug/m3,ERROR,13.08,80.27,289.38775510204084,Poor,False,21.0,Sunday
PL-03,S-03,2025-01-26 21:15:00,Stack,Steel,79.20792079207921,80.89108910891089,14.851485148514852,ug/m3,FAULT,12.97,77.59,158.41584158415841,Moderate,False,21.0,Sunday
PL-02,S-01,2025-01-26 21:15:00,Stack,Cement,409.6,448.7,466.1,ug/m3,FAULT,19.08,72.88,819.2,Severe,True,21.0,Sunday
LOC-MUM-01,A-01,2025-01-26 21:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Sunday
LOC-BLR-01,A-01,2025-01-26 21:15:00,Ambient,,109.8,448.7,165.8,ug/m3,OK,12.97,77.59,673.05,Severe,True,21.0,Sunday
LOC-DEL-01,A-01,2025-01-26 21:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,21.0,Sunday
LOC-DEL-01,A-01,2025-01-26 21:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,21.0,Sunday
LOC-MUM-01,A-01,2025-01-26 21:30:00,Ambient,,47.15686274509804,184.31372549019608,84.01960784313724,ug/m3,OK,19.08,72.88,276.47058823529414,Poor,True,21.0,Sunday
PL-02,S-01,2025-01-26 21:30:00,Stack,Cement,85.14285714285714,23.23809523809524,89.52380952380952,ug/m3,OK,19.08,72.88,170.28571428571428,Moderate,False,21.0,Sunday
LOC-BLR-01,A-01,2025-01-26 21:30:00,Ambient,,213.0,100.0,97.4,ug/m3,FAULT,12.97,77.59,426.0,Severe,True,21.0,Sunday
PL-01,S-02,2025-01-26 21:30:00,Stack,Power,77.55102040816327,159.79591836734696,183.67346938775512,ug/m3,OK,13.08,80.27,239.69387755102042,Poor,False,21.0,Sunday
PL-03,S-01,2025-01-26 21:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,21.0,Sunday
PL-01,S-01,2025-01-26 21:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Sunday
LOC-DEL-02,A-02,2025-01-26 21:30:00,Ambient,,208.28282828282823,113.83838383838383,396.32242931406114,ug/m3,OK,28.62,77.21,475.58691517687333,Severe,True,21.0,Sunday
PL-03,S-03,2025-01-26 21:30:00,Stack,Steel,95.14851485148516,160.89108910891088,35.84158415841584,ug/m3,FAULT,12.97,77.6,241.3366336633663,Poor,False,21.0,Sunday
LOC-BLR-01,A-01,2025-01-26 21:45:00,Ambient,,59.9,249.0,63.7,ug/m3,OK,12.97,77.59,373.5,Very Poor,True,21.0,Sunday
PL-02,S-01,2025-01-26 21:45:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Sunday
PL-03,S-02,2025-01-26 21:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,21.0,Sunday
PL-03,S-03,2025-01-26 21:45:00,Stack,Steel,69.20792079207921,145.94059405940595,371.4802572659159,ug/m3,FAULT,12.97,77.6,445.77630871909906,Severe,False,21.0,Sunday
LOC-MUM-01,A-01,2025-01-26 21:45:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Sunday
LOC-DEL-01,A-01,2025-01-26 21:45:00,Ambient,,60.9,81.0,466.0897435897436,ug/m3,OK,77.21,28.61,559.3076923076923,Severe,True,21.0,Sunday
PL-03,S-01,2025-01-26 21:45:00,Stack,Steel,119.63636363636364,375.2743027110142,172.90909090909088,ug/m3,OK,12.97,77.59,562.9114540665213,Severe,True,21.0,Sunday
PL-01,S-01,2025-01-26 21:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Sunday
PL-01,S-02,2025-01-26 22:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,22.0,Sunday
PL-03,S-03,2025-01-26 22:00:00,Stack,Steel,409.6,448.7,466.1,ug/m3,DOWN,12.97,77.59,819.2,Severe,True,22.0,Sunday
LOC-BLR-01,A-01,2025-01-26 22:00:00,Ambient,,49.6,42.2,53.2,ug/m3,FAULT,12.97,77.59,99.2,Satisfactory,False,22.0,Sunday
PL-03,S-01,2025-01-26 22:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,22.0,Sunday
LOC-MUM-01,A-01,2025-01-26 22:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,22.0,Sunday
PL-03,S-02,2025-01-26 22:00:00,Stack,Steel,244.9,91.2,111.8,ug/m3,OK,12.97,77.59,489.8,Severe,True,22.0,Sunday
LOC-DEL-02,A-02,2025-01-26 22:00:00,Ambient,,58.28282828282829,95.75757575757576,396.32242931406114,ug/m3,OK,28.62,77.22,475.58691517687333,Severe,True,22.0,Sunday
PL-01,S-01,2025-01-26 22:00:00,Stack,Power,409.6,448.7,466.1,ug/m3,FAULT,13.08,80.27,819.2,Severe,True,22.0,Sunday
PL-02,S-01,2025-01-26 22:00:00,Stack,Cement,97.61904761904762,156.38095238095235,197.2380952380952,ug/m3,FAULT,19.08,72.88,236.68571428571425,Poor,False,22.0,Sunday
LOC-DEL-01,A-01,2025-01-26 22:00:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,22.0,Sunday
LOC-DEL-02,A-02,2025-01-26 22:15:00,Ambient,,257.67676767676767,150.6060606060606,52.42424242424242,ug/m3,FAULT,28.62,77.21,515.3535353535353,Severe,True,22.0,Sunday
